Encounter.mediaAsset0,Encounter.mediaAsset1,Encounter.mediaAsset2,Encounter.mediaAsset3,Encounter.mediaAsset4,Encounter.mediaAsset5,Encounter.mediaAsset6,Encounter.mediaAsset7,Encounter.mediaAsset8,Encounter.mediaAsset9,Encounter.locationID,Encounter.verbatimLocality,Encounter.decimalLatitude,Encounter.decimalLongitude,Encounter.year,Encounter.month,Encounter.day,Encounter.hour,Encounter.minutes,Encounter.occurrenceRemarks,Encounter.photographer0.fullName,Encounter.photographer0.affiliation,Encounter.photographer0.emailAddress,Encounter.genus,Encounter.specificEpithet,Encounter.submitterID,Encounter.submitterX.affiliation,Encounter.submitterX.emailAddress,Encounter.state,Encounter.mediaAsset0.keywords,Encounter.Keywords0,Encounter.Keywords1,Encounter.mediaAsset1.keywords,Encounter.mediaAsset2.keywords,Encounter.mediaAsset3.keywords,Encounter.mediaAsset4.keywords,Encounter.mediaAsset5.keywords,Encounter.mediaAsset6.keywords,Encounter.mediaAsset7.keywords,Encounter.mediaAsset8.keywords,Encounter.mediaAsset9.keywords,Encounter.measurement0,Encounter.measurement1,Encounter.measurement2,Encounter.measurement3,Encounter.distinguishingScar,Encounter.livingStatus,Encounter.lifeStage,Encounter.depth,Encounter.behavior,Encounter.sex,Encounter.individualID,Encounter.identificationRemarks,Encounter.informOtherX.affiliation,Encounter.informOtherX.emailAddress,Encounter.informOtherX.fullName,Encounter.submitterOrganization,TissueSample.sampleID,Encounter.researcherComments
LC laser 020113 AM clip 3_-_00_00_47_500_-_190_ID18_box209.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_01_52_750_-_451_ID37_box481.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_01_58_500_-_474_ID39_box508.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_02_08_750_-_515_ID50_box560.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_02_20_500_-_562_ID58_box612.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_02_22_500_-_570_ID61_box626.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_02_25_00_-_580_ID63_box639.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 AM clip 3_-_00_02_31_500_-_606_ID67_box667.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_00_04_500_-_18_ID4_box28.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_00_09_00_-_36_ID7_box50.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_00_12_250_-_49_ID8_box82.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_00_36_250_-_145_ID27_box191.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_00_50_750_-_203_ID37_box258.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_01_00_-_244_ID47_box307.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_08_00_-_272_ID53_box342.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_11_00_-_284_ID58_box356.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_11_500_-_286_ID62_box360.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_15_250_-_301_ID65_box381.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_21_250_-_325_ID71_box408.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_27_500_-_350_ID76_box440.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_29_250_-_357_ID78_box449.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_48_500_-_434_ID111_box574.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_01_59_250_-_477_ID133_box655.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_06_750_-_507_ID141_box707.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_11_750_-_527_ID149_box730.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_22_750_-_571_ID158_box795.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_30_250_-_601_ID173_box868.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_33_500_-_614_ID179_box904.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_34_750_-_619_ID183_box913.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_37_500_-_630_ID185_box936.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_39_500_-_638_ID189_box950.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_44_500_-_658_ID192_box977.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_53_00_-_692_ID204_box1039.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_02_55_750_-_703_ID207_box1050.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_03_29_250_-_837_ID220_box1218.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_03_46_250_-_905_ID231_box1290.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_03_52_250_-_929_ID232_box1315.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_04_36_500_-_1106_ID242_box1492.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_03_250_-_1213_ID265_box1629.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_04_250_-_1217_ID266_box1637.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_05_500_-_1222_ID268_box1643.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_12_250_-_1249_ID274_box1673.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_14_00_-_1256_ID274_box1683.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_16_750_-_1267_ID278_box1695.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_17_750_-_1271_ID278_box1700.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_41_250_-_1365_ID293_box1801.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_42_750_-_1371_ID295_box1809.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_05_54_00_-_1416_ID304_box1868.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_07_31_500_-_1806_ID326_box2272.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 1_-_00_07_34_750_-_1819_ID331_box2285.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_00_35_250_-_141_ID24_box161.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_00_47_750_-_191_ID30_box217.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_00_55_750_-_223_ID34_box254.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_01_06_250_-_265_ID37_box297.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_01_08_00_-_272_ID39_box306.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_01_12_750_-_291_ID43_box326.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_01_44_250_-_417_ID67_box480.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_01_57_00_-_468_ID76_box533.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_02_12_00_-_528_ID82_box594.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_02_41_250_-_645_ID102_box714.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_02_59_00_-_716_ID112_box800.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_03_31_250_-_845_ID138_box955.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_03_34_750_-_859_ID139_box971.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_03_36_250_-_865_ID140_box978.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020113 PM clip 2 plus swim through_-_00_03_48_250_-_913_ID150_box1039.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,1,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 1_-_00_00_23_250_-_93_ID2_box92.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 1_-_00_00_27_750_-_111_ID4_box110.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 1_-_00_00_30_750_-_123_ID5_box122.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 1_-_00_00_40_500_-_162_ID7_box162.jpg,LC laser 020213 AM clip 1_-_00_00_34_750_-_139_ID6_box138.jpg,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 1_-_00_00_42_500_-_170_ID10_box170.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 2_-_00_00_04_00_-_16_ID0_box15.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 2_-_00_00_12_00_-_48_ID1_box51.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_11_250_-_45_ID2_box44.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,for_lasers; has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_24_750_-_99_ID3_box98.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_37_00_-_148_ID7_box147.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_49_250_-_197_ID8_box196.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_51_500_-_206_ID11_box205.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_54_500_-_218_ID11_box219.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_00_59_00_-_236_ID14_box238.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
LC laser 020213 AM clip 3_-_00_01_01_00_-_244_ID14_box246.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,has laser,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
